filenames,rsid,round,samples,zi,zf
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x35_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y40.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y41.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x36_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y1.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x37_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x38_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x39_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x3_y31.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x3_y32.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x3_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x3_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x3_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x40_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y2.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y4.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y5.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y6.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y7.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y8.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x41_y9.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y10.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y11.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y12.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y13.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y14.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y15.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y16.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y17.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y18.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y19.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y20.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y21.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y22.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y23.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y24.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y25.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y26.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y27.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y28.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y29.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y3.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y30.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y33.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y34.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y35.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y36.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y37.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y38.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y39.tif,1.03,Round1,Sample3,1,1
D:\Ru\dab_images\Round1\Sample3\P65_19_PC.ome_x42_y4.tif,1.03,Round1,Sample3,1,1
