filenames,rsid,zi,zf,Name of person
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample15\Sample15_3\Sample15_3_MMStack_Pos-0-2.ome.tif,8.15,1,16,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample15\Sample15_3\Sample15_3_MMStack_Pos-1-0.ome.tif,8.15,2,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample15\Sample15_3\Sample15_3_MMStack_Pos-1-1.ome.tif,8.15,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample15\Sample15_3\Sample15_3_MMStack_Pos-1-2.ome.tif,8.15,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample15\Sample15_3\Sample15_3_MMStack_Pos-2-0.ome.tif,8.15,2,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample15\Sample15_3\Sample15_3_MMStack_Pos-2-1.ome.tif,8.15,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample15\Sample15_3\Sample15_3_MMStack_Pos-2-2.ome.tif,8.15,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-0-0.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-0-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-0-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-1-0.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-1-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-1-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-2-0.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-2-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16\Sample16_MMStack_Pos-2-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-0-0.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-0-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-0-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-1-0.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-1-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-1-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-2-0.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-2-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_2\Sample16_2_MMStack_Pos-2-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-0-0.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-0-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-0-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-1-0.ome.tif,8.16,2,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-1-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-1-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-2-0.ome.tif,8.16,2,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-2-1.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample16\Sample16_3\Sample16_3_MMStack_Pos-2-2.ome.tif,8.16,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-0-0.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-0-1.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-0-2.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-1-0.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-1-1.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-1-2.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-2-0.ome.tif,8.17,5,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-2-1.ome.tif,8.17,3,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17\Sample17_MMStack_Pos-2-2.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-0-0.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-0-1.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-0-2.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-1-0.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-1-1.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-1-2.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-2-0.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-2-1.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_2\Sample17_2_MMStack_Pos-2-2.ome.tif,8.17,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-0-0.ome.tif,8.17,2,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-0-1.ome.tif,8.17,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-0-2.ome.tif,8.17,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-1-0.ome.tif,8.17,2,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-1-1.ome.tif,8.17,1,15,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-1-2.ome.tif,8.17,1,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-2-0.ome.tif,8.17,4,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-2-1.ome.tif,8.17,3,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample17\Sample17_3\Sample17_3_MMStack_Pos-2-2.ome.tif,8.17,3,17,Jonathan
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-0-0.ome.tif,8.18,1,13,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-0-1.ome.tif,8.18,1,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-0-2.ome.tif,8.18,2,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-1-0.ome.tif,8.18,8,15,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-1-1.ome.tif,8.18,3,15,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-1-2.ome.tif,8.18,3,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-2-1.ome.tif,8.18,7,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18\Sample18_MMStack_Pos-2-2.ome.tif,8.18,4,13,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_2\Sample18_2_MMStack_Pos-0-0.ome.tif,8.18,1,15,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_2\Sample18_2_MMStack_Pos-0-1.ome.tif,8.18,8,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_2\Sample18_2_MMStack_Pos-0-2.ome.tif,8.18,10,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_2\Sample18_2_MMStack_Pos-1-0.ome.tif,8.18,14,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_2\Sample18_2_MMStack_Pos-1-1.ome.tif,8.18,15,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_2\Sample18_2_MMStack_Pos-1-2.ome.tif,8.18,14,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_3\Sample18_3_MMStack_Pos-0-0.ome.tif,8.18,1,15,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_3\Sample18_3_MMStack_Pos-0-1.ome.tif,8.18,1,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_3\Sample18_3_MMStack_Pos-1-0.ome.tif,8.18,1,13,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_3\Sample18_3_MMStack_Pos-1-1.ome.tif,8.18,1,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_3\Sample18_3_MMStack_Pos-2-0.ome.tif,8.18,1,15,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-0-0.ome.tif,8.18,1,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-0-1.ome.tif,8.18,1,7,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-0-2.ome.tif,8.18,1,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-1-0.ome.tif,8.18,1,12,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-1-1.ome.tif,8.18,1,12,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-1-2.ome.tif,8.18,1,11,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-2-0.ome.tif,8.18,5,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-2-1.ome.tif,8.18,1,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample18\Sample18_4\Sample18_4_MMStack_Pos-2-2.ome.tif,8.18,1,14,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample19\Sample19_488_1.2mW\Sample19_488_1.2mW_MMStack_Pos-0-0.ome.tif,8.19,5,13,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample19\Sample19_488_1.2mW_2\Sample19_488_1.2mW_2_MMStack_Pos-0-0.ome.tif,8.19,5,15,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample19\Sample19_488_1.2mW_3\Sample19_488_1.2mW_3_MMStack_Pos-0-0.ome.tif,8.19,4,15,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample19\Sample19_488_7.3mW\Sample19_488_7.3mW_MMStack_Pos-0-0.ome.tif,8.19,10,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample19\Sample19_488_7.3mW_2\Sample19_488_7.3mW_2_MMStack_Pos-0-0.ome.tif,8.19,11,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample19\Sample19_488_7.3mW_3\Sample19_488_7.3mW_3_MMStack_Pos-0-0.ome.tif,8.19,5,17,Bin
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1\Sample1_MMStack_Pos-0-0.ome.tif,8.01,1,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1\Sample1_MMStack_Pos-0-2.ome.tif,8.01,1,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1\Sample1_MMStack_Pos-1-0.ome.tif,8.01,1,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1\Sample1_MMStack_Pos-1-2.ome.tif,8.01,1,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1\Sample1_MMStack_Pos-2-0.ome.tif,8.01,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1\Sample1_MMStack_Pos-2-1.ome.tif,8.01,1,12,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1\Sample1_MMStack_Pos-2-2.ome.tif,8.01,1,8,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-0-0.ome.tif,8.01,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-0-1.ome.tif,8.01,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-0-2.ome.tif,8.01,2,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-1-0.ome.tif,8.01,2,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-1-1.ome.tif,8.01,1,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-1-2.ome.tif,8.01,1,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-2-0.ome.tif,8.01,2,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-2-1.ome.tif,8.01,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_2\Sample1_2_MMStack_Pos-2-2.ome.tif,8.01,1,11,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-0-0.ome.tif,8.01,5,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-0-1.ome.tif,8.01,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-0-2.ome.tif,8.01,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-1-0.ome.tif,8.01,4,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-1-1.ome.tif,8.01,1,14,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-1-2.ome.tif,8.01,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-2-0.ome.tif,8.01,4,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-2-1.ome.tif,8.01,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample1_proper\Sample1_3\Sample1_3_MMStack_Pos-2-2.ome.tif,8.01,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample20\Sample20_488_1.3mW\Sample20_488_1.3mW_MMStack_Pos-0-0.ome.tif,8.2,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample20\Sample20_488_1.3mW_2\Sample20_488_1.3mW_2_MMStack_Pos-0-0.ome.tif,8.2,4,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample20\Sample20_488_1.3mW_3\Sample20_488_1.3mW_3_MMStack_Pos-0-0.ome.tif,8.2,4,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample20\Sample20_488_7.3mW\Sample20_488_7.3mW_MMStack_Pos-0-0.ome.tif,8.2,5,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample20\Sample20_488_7.3mW_2\Sample20_488_7.3mW_2_MMStack_Pos-0-0.ome.tif,8.2,9,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample20\Sample20_488_7.3mW_3\Sample20_488_7.3mW_3_MMStack_Pos-0-0.ome.tif,8.2,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample21\Sample21_488_1.3mW\Sample21_488_1.3mW_MMStack_Pos-0-0.ome.tif,8.21,1,16,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample21\Sample21_488_1.3mW_2\Sample21_488_1.3mW_2_MMStack_Pos-0-0.ome.tif,8.21,6,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample21\Sample21_488_1.3mW_3\Sample21_488_1.3mW_3_MMStack_Pos-0-0.ome.tif,8.21,6,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample21\Sample21_488_7.3mW\Sample21_488_7.3mW_MMStack_Pos-0-0.ome.tif,8.21,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample21\Sample21_488_7.3mW_2\Sample21_488_7.3mW_2_MMStack_Pos-0-0.ome.tif,8.21,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample21\Sample21_488_7.3mW_3\Sample21_488_7.3mW_3_MMStack_Pos-0-0.ome.tif,8.21,1,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample22\Sample22_488_1.3mW\Sample22_488_1.3mW_MMStack_Pos-0-0.ome.tif,8.22,8,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample22\Sample22_488_1.3mW_2\Sample22_488_1.3mW_2_MMStack_Pos-0-0.ome.tif,8.22,8,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample22\Sample22_488_1.3mW_3\Sample22_488_1.3mW_3_MMStack_Pos-0-0.ome.tif,8.22,1,11,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample22\Sample22_488_7.3mW\Sample22_488_7.3mW_MMStack_Pos-0-0.ome.tif,8.22,2,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample22\Sample22_488_7.3mW_2\Sample22_488_7.3mW_2_MMStack_Pos-0-0.ome.tif,8.22,6,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample22\Sample22_488_7.3mW_3\Sample22_488_7.3mW_3_MMStack_Pos-0-0.ome.tif,8.22,2,17,Becs
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-0-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-0-1.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-0-2.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-1-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-1-1.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-1-2.ome.tif,8.02,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-2-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-2-1.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2\Sample2_MMStack_Pos-2-2.ome.tif,8.02,1,13,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-0-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-0-1.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-0-2.ome.tif,8.02,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-1-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-1-1.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-1-2.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-2-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-2-1.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_2\Sample2_2_MMStack_Pos-2-2.ome.tif,8.02,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-0-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-0-1.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-0-2.ome.tif,8.02,1,15,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-1-0.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-1-1.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-1-2.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-2-0.ome.tif,8.02,1,17,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-2-1.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample2\Sample2_3\Sample2_3_MMStack_Pos-2-2.ome.tif,8.02,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample3\Sample3\Sample3_MMStack_Pos-0-0.ome.tif,8.03,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample3\Sample3\Sample3_MMStack_Pos-0-1.ome.tif,8.03,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample3\Sample3\Sample3_MMStack_Pos-0-2.ome.tif,8.03,1,16,Ru Tian
D:\Becs\Becs_pilot_data\Pilot - Week4 Round8\Sample3\Sample3\Sample3_MMStack_Pos-1-0.ome.tif,8.03,1,17,Ru Tian
